customer_id,age,gender,city,product_category,purchase_amount,purchase_date,rating,discount_pct,returned,purchase_month,purchase_month_name,net_amount,age_group
CUST00351,38,Female,Pune,Books,1097.75,2023-06-11,2.5,15,False,6,Jun,933.09,36–45
CUST00380,25,Female,Pune,Sports,1639.5,2023-07-09,4.0,15,True,7,Jul,1393.58,18–25
CUST00841,34,Male,Mumbai,Grocery,3056.92,2023-05-22,3.75,10,False,5,May,2751.23,26–35
CUST00647,18,Male,Mumbai,Sports,294.12,2023-08-14,4.0,15,False,8,Aug,250.0,18–25
CUST00159,20,Male,Delhi,Clothing,2559.87,2023-05-31,4.0,15,False,5,May,2175.89,18–25
CUST00829,,,Mumbai,Electronics,1546.62,2023-01-15,4.0,10,False,1,Jan,1391.96,
CUST00021,52,Male,Lucknow,Books,2444.48,2023-01-14,2.5,0,False,1,Jan,2444.48,46–55
CUST00984,34,Male,Pune,Electronics,4407.48,2023-01-17,3.5,25,False,1,Jan,3305.61,26–35
CUST00455,28,Female,Pune,Beauty,5917.93,2023-10-14,2.0,5,False,10,Oct,5622.03,26–35
CUST00406,42,Male,Bangalore,Books,3326.33,2023-06-25,4.0,10,False,6,Jun,2993.7,36–45
CUST00366,30,Female,Mumbai,Sports,1148.39,2023-01-05,3.0,0,True,1,Jan,1148.39,26–35
CUST00971,36,Female,Pune,Home & Kitchen,2909.65,2023-03-22,4.0,15,False,3,Mar,2473.2,36–45
CUST00970,18,Female,Ahmedabad,Clothing,1619.69,2023-02-11,2.5,15,False,2,Feb,1376.74,18–25
CUST00842,43,Male,Chennai,Toys,2915.13,2023-10-12,4.5,20,False,10,Oct,2332.1,36–45
CUST00435,53,Male,Bangalore,Books,1532.09,2023-03-18,4.0,0,False,3,Mar,1532.09,46–55
CUST00986,21,Female,Mumbai,Electronics,50.0,2023-05-28,4.5,15,False,5,May,42.5,18–25
CUST00911,31,Female,Chennai,Books,2257.855,2023-01-28,1.5,0,False,1,Jan,2257.86,26–35
CUST00481,35,Male,Mumbai,Beauty,741.07,2023-04-27,4.0,5,False,4,Apr,704.02,26–35
CUST00404,35,Female,Kolkata,Home & Kitchen,623.12,2023-11-06,4.5,0,False,11,Nov,623.12,26–35
CUST00837,35,Male,Kolkata,Sports,959.99,2023-06-24,4.0,15,False,6,Jun,815.99,26–35
CUST00326,20,Non-binary,Pune,Sports,4592.46,2023-09-29,4.0,10,False,9,Sep,4133.21,18–25
CUST00437,54,Female,Ahmedabad,Home & Kitchen,358.18,2023-01-19,1.5,15,False,1,Jan,304.45,46–55
CUST00024,18,Male,Pune,Sports,459.85,2023-11-29,2.5,15,False,11,Nov,390.87,18–25
CUST01188,32,Female,Ahmedabad,Beauty,3845.0,2023-09-27,5.0,10,False,9,Sep,3460.5,26–35
CUST00189,24,Male,Pune,Toys,1493.61,2023-01-30,1.5,10,False,1,Jan,1344.25,18–25
CUST01043,47,Female,Jaipur,Books,4322.45,2023-01-21,4.5,0,False,1,Jan,4322.45,46–55
CUST01017,27,Male,Jaipur,Electronics,1546.62,2023-12-19,4.0,10,False,12,Dec,1391.96,26–35
CUST01167,51,Female,Pune,Electronics,50.0,2023-07-16,4.0,0,False,7,Jul,50.0,46–55
CUST01074,,,Lucknow,Books,5561.1,2023-02-15,5.0,20,False,2,Feb,4448.88,
CUST00008,44,Male,Jaipur,Toys,595.79,2023-02-22,4.0,15,False,2,Feb,506.42,36–45
CUST00587,29,Male,Lucknow,Grocery,3176.65,2023-04-26,3.5,20,False,4,Apr,2541.32,26–35
CUST00573,38,Male,Pune,Home & Kitchen,4069.05,2023-08-31,4.5,10,True,8,Aug,3662.15,36–45
CUST00713,35,Female,Pune,Home & Kitchen,3716.72,2023-11-26,4.0,0,False,11,Nov,3716.72,26–35
CUST00216,44,Male,Mumbai,Home & Kitchen,1674.75,2023-08-13,4.0,25,False,8,Aug,1256.06,36–45
CUST00220,35,Male,Mumbai,Clothing,1615.75,2023-05-07,2.5,10,True,5,May,1454.18,26–35
CUST00604,,,Chennai,Electronics,1546.62,2023-07-24,5.0,5,False,7,Jul,1469.29,
CUST00204,47,Female,Hyderabad,Grocery,605.82,2023-09-28,3.75,10,False,9,Sep,545.24,46–55
CUST01116,39,Male,Lucknow,Sports,2831.56,2023-04-26,4.5,25,False,4,Apr,2123.67,36–45
CUST00431,,,Delhi,Grocery,5153.62,2023-01-05,4.5,25,False,1,Jan,3865.22,
CUST00028,39,Male,Mumbai,Clothing,251.53,2023-04-23,4.5,0,True,4,Apr,251.53,36–45
CUST00231,26,Female,Mumbai,Beauty,734.82,2023-02-06,3.0,0,False,2,Feb,734.82,26–35
CUST00370,25,Male,Lucknow,Home & Kitchen,2247.63,2023-02-21,4.0,0,False,2,Feb,2247.63,18–25
CUST00053,26,Male,Lucknow,Beauty,532.57,2023-07-13,5.0,0,False,7,Jul,532.57,26–35
CUST00991,37,Male,Mumbai,Electronics,3500.25,2023-02-06,2.5,0,False,2,Feb,3500.25,36–45
CUST00946,22,Male,Chennai,Sports,1221.6,2023-10-13,3.5,30,False,10,Oct,855.12,18–25
CUST01090,32,Female,Delhi,Electronics,3578.62,2023-11-15,1.5,0,False,11,Nov,3578.62,26–35
CUST00075,18,Male,Mumbai,Sports,2065.54,2023-07-06,2.0,0,True,7,Jul,2065.54,18–25
CUST00047,29,Female,Kolkata,Sports,3221.46,2023-11-06,3.0,25,False,11,Nov,2416.1,26–35
CUST00197,24,Male,Bangalore,Beauty,1345.3,2023-03-06,2.0,10,False,3,Mar,1210.77,18–25
CUST00221,62,Female,Bangalore,Books,1178.56,2023-04-26,4.5,0,False,4,Apr,1178.56,55+
CUST01150,24,Male,Mumbai,Sports,934.42,2023-12-04,5.0,25,False,12,Dec,700.82,18–25
CUST01168,41,Female,Jaipur,Toys,890.98,2023-04-30,3.0,10,False,4,Apr,801.88,36–45
CUST00127,23,Male,Kolkata,Beauty,3901.98,2023-07-24,5.0,0,False,7,Jul,3901.98,18–25
CUST00681,43,Male,Chennai,Books,881.84,2023-01-04,4.0,20,True,1,Jan,705.47,36–45
CUST00454,41,Female,Jaipur,Books,709.15,2023-07-01,5.0,10,False,7,Jul,638.24,36–45
CUST00065,44,Non-binary,Chennai,Electronics,1903.34,2023-12-05,2.0,5,False,12,Dec,1808.17,36–45
CUST00378,37,Female,Chennai,Toys,244.01,2023-02-05,4.0,15,False,2,Feb,207.41,36–45
CUST00953,19,Male,,Beauty,4393.67,2023-07-14,5.0,0,False,7,Jul,4393.67,18–25
CUST00792,37,Female,Ahmedabad,Toys,1357.29,2023-09-17,3.5,10,False,9,Sep,1221.56,36–45
CUST00968,56,Female,Hyderabad,Electronics,6522.18,2023-05-16,4.5,20,False,5,May,5217.74,55+
CUST01112,37,Female,Jaipur,Books,2257.855,2023-01-08,4.0,10,False,1,Jan,2032.07,36–45
CUST00677,21,Female,Hyderabad,Books,50.0,2023-01-11,4.5,0,False,1,Jan,50.0,18–25
CUST01134,40,Female,Lucknow,Beauty,4511.81,2023-07-16,4.5,10,True,7,Jul,4060.63,36–45
CUST00334,26,Female,Lucknow,Clothing,5165.29,2023-02-04,2.0,15,False,2,Feb,4390.5,26–35
CUST00594,39,Female,Kolkata,Home & Kitchen,1945.64,2023-11-09,3.0,5,False,11,Nov,1848.36,36–45
CUST01054,35,Male,Kolkata,Electronics,139.66,2023-09-09,4.5,10,False,9,Sep,125.69,26–35
CUST01194,38,Female,Hyderabad,Toys,638.46,2023-03-21,5.0,0,False,3,Mar,638.46,36–45
CUST00521,18,Female,Hyderabad,Toys,449.93,2023-01-01,4.0,20,False,1,Jan,359.94,18–25
CUST00063,21,Female,Mumbai,Clothing,5302.31,2023-02-05,3.5,25,False,2,Feb,3976.73,18–25
CUST00219,29,Female,Lucknow,Home & Kitchen,3342.4,2023-03-03,3.0,15,False,3,Mar,2841.04,26–35
CUST00052,30,Male,Lucknow,Toys,5615.3,2023-03-05,5.0,25,False,3,Mar,4211.48,26–35
CUST00358,31,Male,Pune,Books,565.62,2023-07-22,1.5,25,False,7,Jul,424.22,26–35
CUST00457,33,Female,Jaipur,Home & Kitchen,793.46,2023-11-14,4.0,25,False,11,Nov,595.1,26–35
CUST00276,40,Male,Ahmedabad,Toys,3725.07,2023-08-18,4.0,5,False,8,Aug,3538.82,36–45
CUST00972,26,Female,Kolkata,Books,2257.855,2023-05-03,5.0,0,False,5,May,2257.86,26–35
CUST00468,44,Male,Bangalore,Sports,1323.73,2023-05-08,3.0,0,False,5,May,1323.73,36–45
CUST00584,62,Female,Hyderabad,Home & Kitchen,50.0,2023-05-01,2.0,0,False,5,May,50.0,55+
CUST00720,34,Female,Kolkata,Sports,3031.98,2023-07-14,2.0,20,True,7,Jul,2425.58,26–35
CUST00236,42,Non-binary,Pune,Sports,2534.77,2023-02-04,4.0,10,False,2,Feb,2281.29,36–45
CUST00722,18,Male,Bangalore,Grocery,1795.46,2023-04-19,4.0,15,False,4,Apr,1526.14,18–25
CUST00571,35,Female,Ahmedabad,Sports,217.89,2023-04-20,4.5,10,False,4,Apr,196.1,26–35
CUST00757,40,Male,Lucknow,Grocery,6711.58,2023-07-08,4.0,10,False,7,Jul,6040.42,36–45
CUST00617,36,Male,Ahmedabad,Electronics,1593.27,2023-01-26,5.0,5,False,1,Jan,1513.61,36–45
CUST00101,18,Male,Pune,Electronics,3808.47,2023-01-29,4.0,15,False,1,Jan,3237.2,18–25
CUST00484,,,Bangalore,Clothing,2082.92,2023-12-04,4.5,5,False,12,Dec,1978.77,
CUST00183,22,Female,Pune,Electronics,914.12,2023-09-08,3.5,5,False,9,Sep,868.41,18–25
CUST00333,35,Female,Mumbai,Home & Kitchen,2918.98,2023-11-01,5.0,25,False,11,Nov,2189.24,26–35
CUST00875,34,Female,Pune,Clothing,3528.66,2023-06-19,5.0,0,False,6,Jun,3528.66,26–35
CUST00788,40,Female,Kolkata,Clothing,1210.62,2023-08-08,4.5,10,False,8,Aug,1089.56,36–45
CUST01121,48,Female,Hyderabad,Beauty,3354.23,2023-03-20,3.5,20,False,3,Mar,2683.38,46–55
CUST00947,18,Female,Mumbai,Sports,1789.89,2023-08-02,3.0,0,False,8,Aug,1789.89,18–25
CUST00764,35,Male,Ahmedabad,Home & Kitchen,5183.1,2023-02-25,3.5,25,True,2,Feb,3887.32,26–35
CUST00259,40,Female,Mumbai,Home & Kitchen,2707.12,2023-07-01,3.0,20,False,7,Jul,2165.7,36–45
CUST00139,,,Jaipur,Grocery,6402.0,2023-12-15,3.75,10,False,12,Dec,5761.8,
CUST00589,35,Female,Bangalore,Beauty,206.84,2023-03-17,3.5,0,True,3,Mar,206.84,26–35
CUST00922,22,Female,Delhi,Clothing,1957.81,2023-08-29,4.5,0,False,8,Aug,1957.81,18–25
CUST00553,49,Male,Ahmedabad,Sports,6165.41,2023-11-12,4.0,25,False,11,Nov,4624.06,46–55
CUST00959,35,Female,Lucknow,Beauty,4809.72,2023-06-06,2.0,30,False,6,Jun,3366.8,26–35
CUST01035,29,Female,Lucknow,Books,1748.34,2023-04-28,1.0,25,False,4,Apr,1311.26,26–35
CUST01138,20,Female,Hyderabad,Sports,50.0,2023-03-11,2.5,0,False,3,Mar,50.0,18–25
CUST00460,20,Female,Chennai,Grocery,3748.22,2023-03-25,2.0,25,False,3,Mar,2811.16,18–25
CUST00041,43,Female,Ahmedabad,Beauty,1397.41,2023-02-22,3.5,0,False,2,Feb,1397.41,36–45
CUST01058,49,Female,Chennai,Clothing,1789.14,2023-07-29,3.5,10,True,7,Jul,1610.23,46–55
CUST00921,47,Male,Jaipur,Grocery,1613.49,2023-05-26,4.5,15,False,5,May,1371.47,46–55
CUST00073,34,Female,Hyderabad,Beauty,1564.68,2023-08-21,5.0,0,False,8,Aug,1564.68,26–35
CUST01146,35,Female,Kolkata,Beauty,1559.5,2023-05-25,2.5,10,False,5,May,1403.55,26–35
CUST00537,24,Female,Mumbai,Clothing,1934.28,2023-09-17,4.5,20,True,9,Sep,1547.42,18–25
CUST00566,30,Male,Chennai,Sports,5610.55,2023-06-14,4.0,10,False,6,Jun,5049.5,26–35
CUST00033,34,Male,Kolkata,Electronics,659.74,2023-03-23,4.0,25,False,3,Mar,494.8,26–35
CUST00309,41,Male,Mumbai,Books,3516.67,2023-10-12,3.5,0,False,10,Oct,3516.67,36–45
CUST00644,18,Female,Pune,Electronics,5943.14,2023-11-17,2.5,10,False,11,Nov,5348.83,18–25
CUST00916,38,Female,Jaipur,Home & Kitchen,2106.31,2023-11-23,2.5,0,False,11,Nov,2106.31,36–45
CUST00548,32,Female,Bangalore,Books,3935.83,2023-08-04,4.5,0,False,8,Aug,3935.83,26–35
CUST00549,39,Female,Pune,Electronics,2154.47,2023-12-07,4.0,30,False,12,Dec,1508.13,36–45
CUST00192,45,Female,Bangalore,Sports,1336.64,2023-02-10,2.5,15,False,2,Feb,1136.14,36–45
CUST00588,24,Female,,Grocery,5524.06,2023-04-12,4.0,10,True,4,Apr,4971.65,18–25
CUST00458,22,Male,Kolkata,Books,3561.53,2023-03-21,4.0,5,True,3,Mar,3383.45,18–25
CUST00545,18,Male,Chennai,Beauty,569.66,2023-10-11,3.0,10,False,10,Oct,512.69,18–25
CUST00369,36,Male,Chennai,Home & Kitchen,5433.19,2023-10-16,3.0,10,False,10,Oct,4889.87,36–45
CUST00278,27,Male,Jaipur,Beauty,1889.16,2023-08-05,5.0,10,False,8,Aug,1700.24,26–35
CUST00513,32,Male,Mumbai,Home & Kitchen,160.74,2023-03-01,3.5,30,False,3,Mar,112.52,26–35
CUST00319,38,Male,Kolkata,Books,110.33,2023-02-01,4.0,10,False,2,Feb,99.3,36–45
CUST00656,35,Female,Mumbai,Books,107.33,2023-03-12,4.5,0,False,3,Mar,107.33,26–35
CUST00071,39,Non-binary,Mumbai,Sports,2039.89,2023-07-14,3.0,25,False,7,Jul,1529.92,36–45
CUST00777,35,Male,Ahmedabad,Sports,4340.2,2023-05-05,4.5,0,False,5,May,4340.2,26–35
CUST00800,,,Pune,Toys,1123.23,2023-07-05,4.5,0,False,7,Jul,1123.23,
CUST00438,18,Female,Bangalore,Home & Kitchen,210.09,2023-07-09,4.5,0,False,7,Jul,210.09,18–25
CUST01094,35,Female,Pune,Beauty,278.35,2023-01-27,3.5,5,False,1,Jan,264.43,26–35
CUST00413,18,Male,Chennai,Books,314.86,2023-05-09,2.5,10,True,5,May,283.37,18–25
CUST00543,41,Male,Bangalore,Grocery,3735.94,2023-12-23,3.0,5,True,12,Dec,3549.14,36–45
CUST01107,42,Female,Hyderabad,Sports,3647.89,2023-05-03,5.0,20,False,5,May,2918.31,36–45
CUST00133,22,Female,Hyderabad,Electronics,1062.0,2023-02-16,2.5,0,False,2,Feb,1062.0,18–25
CUST00223,43,Female,Hyderabad,Home & Kitchen,1537.91,2023-06-23,3.5,10,False,6,Jun,1384.12,36–45
CUST00872,25,Female,Delhi,Electronics,1227.5,2023-06-26,4.5,0,False,6,Jun,1227.5,18–25
CUST01164,18,Female,Hyderabad,Clothing,1824.32,2023-12-24,5.0,0,False,12,Dec,1824.32,18–25
CUST00082,39,Male,Mumbai,Home & Kitchen,1496.28,2023-12-26,3.0,10,True,12,Dec,1346.65,36–45
CUST00804,29,Female,Bangalore,Electronics,6112.88,2023-03-20,4.0,15,False,3,Mar,5195.95,26–35
CUST00620,37,Male,Bangalore,Home & Kitchen,337.44,2023-03-04,2.5,0,False,3,Mar,337.44,36–45
CUST00116,38,Male,Mumbai,Clothing,1717.73,2023-08-23,2.5,30,False,8,Aug,1202.41,36–45
CUST01197,34,Female,Lucknow,Beauty,2434.89,2023-05-16,2.5,25,False,5,May,1826.17,26–35
CUST00687,32,Female,Kolkata,Sports,2755.08,2023-10-07,3.0,10,False,10,Oct,2479.57,26–35
CUST00918,37,Male,Hyderabad,Sports,561.96,2023-02-22,4.0,15,False,2,Feb,477.67,36–45
CUST00345,29,Male,Delhi,Clothing,4024.48,2023-02-11,3.5,0,False,2,Feb,4024.48,26–35
CUST00330,42,Male,Delhi,Electronics,1775.02,2023-02-11,3.0,0,False,2,Feb,1775.02,36–45
CUST01085,39,Female,Pune,Clothing,50.0,2023-07-31,3.5,0,False,7,Jul,50.0,36–45
CUST00015,18,Male,Kolkata,Books,3791.3,2023-01-16,2.5,0,False,1,Jan,3791.3,18–25
CUST00448,35,Male,Hyderabad,Sports,2674.74,2023-07-03,4.0,20,False,7,Jul,2139.79,26–35
CUST00426,51,Female,Mumbai,Books,1824.94,2023-08-15,4.5,25,False,8,Aug,1368.7,46–55
CUST01140,43,Male,Delhi,Beauty,1334.56,2023-05-22,2.0,10,False,5,May,1201.1,36–45
CUST00884,47,Male,Pune,Sports,4381.93,2023-04-09,3.5,15,False,4,Apr,3724.64,46–55
CUST00958,40,Male,Lucknow,Beauty,289.27,2023-08-08,3.5,0,False,8,Aug,289.27,36–45
CUST00755,23,Male,Hyderabad,Grocery,1797.02,2023-12-25,2.5,25,False,12,Dec,1347.76,18–25
CUST00702,35,Male,Jaipur,Grocery,305.23,2023-08-28,4.0,20,False,8,Aug,244.18,26–35
CUST00505,35,Male,Chennai,Grocery,453.13,2023-02-25,4.5,30,False,2,Feb,317.19,26–35
CUST01068,48,Female,Lucknow,Beauty,268.66,2023-05-28,3.5,0,True,5,May,268.66,46–55
CUST00987,53,Female,Lucknow,Clothing,3347.28,2023-12-28,4.0,15,False,12,Dec,2845.19,46–55
CUST01021,41,Male,Mumbai,Sports,4067.51,2023-05-20,2.5,20,False,5,May,3254.01,36–45
CUST00533,34,Male,Ahmedabad,Toys,68.86,2023-06-10,4.0,10,False,6,Jun,61.97,26–35
CUST00007,35,Female,Hyderabad,Toys,647.19,2023-03-13,4.0,25,False,3,Mar,485.39,26–35
CUST00482,23,Male,Ahmedabad,Electronics,2654.55,2023-04-25,4.0,30,False,4,Apr,1858.18,18–25
CUST01175,25,Male,Pune,Toys,3789.6,2023-07-17,2.5,0,False,7,Jul,3789.6,18–25
CUST00368,35,Non-binary,Bangalore,Toys,3200.97,2023-11-15,3.5,0,False,11,Nov,3200.97,26–35
CUST01196,40,Male,Hyderabad,Books,379.39,2023-08-29,4.5,20,False,8,Aug,303.51,36–45
CUST00931,28,Female,Jaipur,Clothing,333.32,2023-02-03,4.5,0,False,2,Feb,333.32,26–35
CUST01066,21,Female,Chennai,Home & Kitchen,3376.39,2023-12-22,3.5,0,False,12,Dec,3376.39,18–25
CUST00376,25,Male,Kolkata,Books,1098.17,2023-03-09,4.5,0,False,3,Mar,1098.17,18–25
CUST00674,35,Male,Pune,Books,1945.12,2023-07-19,1.5,15,False,7,Jul,1653.35,26–35
CUST00567,18,Female,Mumbai,Toys,2655.41,2023-08-27,3.0,5,True,8,Aug,2522.64,18–25
CUST00027,21,Male,Delhi,Beauty,610.73,2023-08-03,3.5,20,False,8,Aug,488.58,18–25
CUST01179,23,Male,Kolkata,Grocery,169.88,2023-09-11,4.5,5,False,9,Sep,161.39,18–25
CUST00479,,,Pune,Toys,3280.95,2023-06-29,3.0,5,False,6,Jun,3116.9,
CUST00976,,,Jaipur,Clothing,1110.71,2023-03-22,4.0,5,False,3,Mar,1055.17,
CUST00629,35,Male,Chennai,Sports,818.75,2023-08-15,4.5,0,False,8,Aug,818.75,26–35
CUST01184,18,Female,Lucknow,Sports,1605.23,2023-06-19,3.5,15,False,6,Jun,1364.45,18–25
CUST00809,35,Female,Chennai,Electronics,1546.62,2023-05-19,4.0,0,False,5,May,1546.62,26–35
CUST00793,38,Male,Bangalore,Books,3477.54,2023-11-28,5.0,0,True,11,Nov,3477.54,36–45
CUST00099,35,Female,Chennai,Toys,341.59,2023-12-17,5.0,0,False,12,Dec,341.59,26–35
CUST00686,43,Male,Bangalore,Sports,4780.82,2023-10-03,3.5,10,False,10,Oct,4302.74,36–45
CUST00233,35,Female,Mumbai,Beauty,97.96,2023-11-20,5.0,10,False,11,Nov,88.16,26–35
CUST01159,46,Male,Kolkata,Home & Kitchen,320.17,2023-10-06,4.5,20,False,10,Oct,256.14,46–55
CUST01011,50,Female,Chennai,Sports,199.94,2023-11-01,4.5,10,False,11,Nov,179.95,46–55
CUST00029,36,Non-binary,Hyderabad,Grocery,59.81,2023-08-18,2.5,10,False,8,Aug,53.83,36–45
CUST00670,48,Female,Chennai,Toys,826.55,2023-08-01,4.0,15,False,8,Aug,702.57,46–55
CUST00572,55,Female,Chennai,Beauty,5351.51,2023-09-19,4.0,10,False,9,Sep,4816.36,46–55
CUST00905,35,Female,Jaipur,Home & Kitchen,2039.47,2023-01-08,3.5,10,False,1,Jan,1835.52,26–35
CUST00848,64,Male,Mumbai,Sports,1061.15,2023-07-28,4.0,0,False,7,Jul,1061.15,55+
CUST00289,38,Female,Ahmedabad,Electronics,342.69,2023-10-04,5.0,0,False,10,Oct,342.69,36–45
CUST00726,32,Non-binary,Jaipur,Electronics,2640.49,2023-07-14,2.5,25,False,7,Jul,1980.37,26–35
CUST00794,19,Male,Kolkata,Electronics,184.14,2023-06-24,4.0,0,False,6,Jun,184.14,18–25
CUST00782,18,Female,Chennai,Electronics,131.22,2023-11-04,2.0,0,False,11,Nov,131.22,18–25
CUST00865,27,Female,Mumbai,Home & Kitchen,1661.84,2023-06-06,5.0,5,False,6,Jun,1578.75,26–35
CUST00628,33,Female,Mumbai,Grocery,4535.64,2023-06-12,2.5,20,False,6,Jun,3628.51,26–35
CUST00492,52,Male,Lucknow,Sports,722.43,2023-11-25,5.0,30,True,11,Nov,505.7,46–55
CUST01023,34,Male,Lucknow,Electronics,1298.42,2023-10-04,5.0,0,False,10,Oct,1298.42,26–35
CUST00559,39,Female,Chennai,Sports,4865.41,2023-06-05,4.0,0,False,6,Jun,4865.41,36–45
CUST00701,28,Male,Lucknow,Home & Kitchen,2284.35,2023-03-26,5.0,15,False,3,Mar,1941.7,26–35
CUST00945,57,Female,Jaipur,Books,2257.855,2023-03-02,3.0,30,False,3,Mar,1580.5,55+
CUST00079,36,Female,Ahmedabad,Sports,560.78,2023-04-18,5.0,5,False,4,Apr,532.74,36–45
CUST00563,45,Female,Lucknow,Books,2257.855,2023-10-24,4.5,5,False,10,Oct,2144.96,36–45
CUST00996,31,Male,Kolkata,Sports,2377.23,2023-10-29,4.5,5,False,10,Oct,2258.37,26–35
CUST00871,32,Female,Bangalore,Sports,78.61,2023-09-29,4.0,0,False,9,Sep,78.61,26–35
CUST00560,29,Male,Mumbai,Electronics,5914.96,2023-05-27,4.0,15,False,5,May,5027.72,26–35
CUST00016,,,Hyderabad,Clothing,803.29,2023-02-17,1.5,10,True,2,Feb,722.96,
CUST00811,32,Male,Lucknow,Clothing,1908.75,2023-10-03,4.0,10,False,10,Oct,1717.88,26–35
CUST00818,45,Male,Bangalore,Clothing,111.81,2023-05-06,5.0,20,False,5,May,89.45,36–45
CUST00284,20,Male,Bangalore,Sports,2017.44,2023-08-15,3.5,15,True,8,Aug,1714.82,18–25
CUST00077,36,Male,Chennai,Sports,481.85,2023-07-09,4.0,25,False,7,Jul,361.39,36–45
CUST00694,42,Female,Hyderabad,Clothing,88.21,2023-09-06,4.5,0,False,9,Sep,88.21,36–45
CUST00477,41,Female,Delhi,Beauty,1356.62,2023-04-13,1.0,10,False,4,Apr,1220.96,36–45
CUST00660,33,Female,Pune,Sports,4885.84,2023-12-22,2.5,20,False,12,Dec,3908.67,26–35
CUST00765,48,Female,Jaipur,Home & Kitchen,1700.81,2023-10-24,1.5,0,True,10,Oct,1700.81,46–55
CUST00495,53,Male,Delhi,Toys,1852.65,2023-12-14,3.5,0,False,12,Dec,1852.65,46–55
CUST00667,31,Male,Delhi,Sports,3242.7,2023-06-19,4.0,15,False,6,Jun,2756.29,26–35
CUST00286,18,Male,Mumbai,Toys,3446.54,2023-02-20,2.5,15,False,2,Feb,2929.56,18–25
CUST01110,57,Female,Hyderabad,Grocery,4748.61,2023-06-09,4.5,10,False,6,Jun,4273.75,55+
CUST00038,18,Male,Jaipur,Home & Kitchen,366.73,2023-03-21,4.5,5,False,3,Mar,348.39,18–25
CUST00907,18,Female,Kolkata,Beauty,2171.54,2023-10-01,5.0,5,False,10,Oct,2062.96,18–25
CUST01047,42,Female,Pune,Toys,385.43,2023-11-30,5.0,10,False,11,Nov,346.89,36–45
CUST00489,55,Female,Delhi,Grocery,302.87,2023-02-05,2.5,25,False,2,Feb,227.15,46–55
CUST00120,44,Male,Lucknow,Sports,6669.5,2023-05-07,3.5,10,False,5,May,6002.55,36–45
CUST00135,23,Male,Mumbai,Toys,2560.89,2023-02-26,4.0,15,False,2,Feb,2176.76,18–25
CUST00106,39,Male,Kolkata,Beauty,1116.25,2023-05-18,3.5,0,False,5,May,1116.25,36–45
CUST01160,31,Male,Mumbai,Grocery,771.7,2023-07-13,1.0,30,True,7,Jul,540.19,26–35
CUST00734,18,Female,,Clothing,1122.97,2023-01-27,5.0,10,False,1,Jan,1010.67,18–25
CUST01145,32,Female,Pune,Clothing,50.0,2023-01-02,4.5,20,False,1,Jan,40.0,26–35
CUST00126,,,Lucknow,Clothing,4098.78,2023-10-26,4.0,0,False,10,Oct,4098.78,
CUST00828,28,Female,Mumbai,Books,2257.855,2023-06-22,2.5,0,False,6,Jun,2257.86,26–35
CUST00385,25,Male,Chennai,Sports,2056.2,2023-12-27,4.5,15,False,12,Dec,1747.77,18–25
CUST00162,44,Female,Mumbai,Books,2625.99,2023-08-21,3.0,0,True,8,Aug,2625.99,36–45
CUST00850,28,Male,Chennai,Beauty,64.44,2023-10-12,3.0,10,False,10,Oct,58.0,26–35
CUST00490,45,Non-binary,Pune,Home & Kitchen,409.97,2023-05-23,2.0,0,False,5,May,409.97,36–45
CUST00638,35,Female,Jaipur,Home & Kitchen,6963.87,2023-05-13,4.0,0,True,5,May,6963.87,26–35
CUST00374,46,Female,Mumbai,Toys,50.0,2023-09-17,3.5,10,False,9,Sep,45.0,46–55
CUST00442,34,Non-binary,Hyderabad,Toys,3268.78,2023-08-09,3.5,20,False,8,Aug,2615.02,26–35
CUST00570,30,Male,Pune,Sports,2388.22,2023-12-12,5.0,30,False,12,Dec,1671.75,26–35
CUST01075,46,Male,Hyderabad,Toys,1422.1,2023-06-11,4.5,15,False,6,Jun,1208.78,46–55
CUST00758,37,Female,Pune,Clothing,1264.66,2023-03-27,2.0,0,False,3,Mar,1264.66,36–45
CUST00375,60,Female,Jaipur,Home & Kitchen,2416.26,2023-05-16,2.5,25,True,5,May,1812.2,55+
CUST00715,34,Male,Mumbai,Grocery,5576.2,2023-03-11,3.5,15,False,3,Mar,4739.77,26–35
CUST00582,30,Female,Kolkata,Electronics,1394.31,2023-06-21,1.5,10,False,6,Jun,1254.88,26–35
CUST00119,35,Female,Hyderabad,Books,584.6,2023-03-13,5.0,25,False,3,Mar,438.45,26–35
CUST01187,23,Male,Ahmedabad,Toys,7149.7,2023-02-21,3.0,20,False,2,Feb,5719.76,18–25
CUST00641,30,Female,Delhi,Grocery,3883.2,2023-05-22,3.75,0,False,5,May,3883.2,26–35
CUST01001,51,Male,Mumbai,Beauty,1306.85,2023-10-06,4.5,20,False,10,Oct,1045.48,46–55
CUST00581,39,Female,Pune,Grocery,5341.15,2023-11-14,5.0,0,False,11,Nov,5341.15,36–45
CUST01037,20,Male,Jaipur,Electronics,2203.91,2023-10-22,5.0,10,True,10,Oct,1983.52,18–25
CUST00603,45,Male,Kolkata,Sports,1020.7,2023-09-11,4.0,0,False,9,Sep,1020.7,36–45
CUST00128,28,Female,Pune,Home & Kitchen,908.45,2023-07-05,3.5,30,False,7,Jul,635.92,26–35
CUST00657,35,Female,Hyderabad,Sports,3366.76,2023-03-19,4.0,10,False,3,Mar,3030.08,26–35
CUST00819,,,Ahmedabad,Home & Kitchen,1661.84,2023-02-14,5.0,0,False,2,Feb,1661.84,
